created_at;id;id_str;text;source;truncated;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;in_reply_to_screen_name;geo;coordinates;place;contributors;is_quote_status;filter_level;lang;timestamp_ms;user_id;user_id_str;user_screen_name;user_location;user_description;user_protected;user_verified;user_followers_count;user_friends_count;user_created_at;entities_screen_name;entities_name;entities_id;entities_id_str
Tue Feb 01 12:09:47 +0000 2022;1488484725719244804;1488484725719244804;RT @OBrasileiro14: Vc reparou que votar em LULA ou BOLSONARO é regredir ao passado???;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;False;low;pt;1643717387977;1246070950979751936;1246070950979751936;MagnaniClarissa;São Paulo, Brasil;;False;False;76;448;Fri Apr 03 13:44:18 +0000 2020;OBrasileiro14;O Brasileiro;1254751349864005633;1254751349864005633
