created_at;id;id_str;text;source;truncated;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;in_reply_to_screen_name;geo;coordinates;place;contributors;is_quote_status;extended_entities;possibly_sensitive;filter_level;lang;timestamp_ms;user_id;user_id_str;user_screen_name;user_location;user_description;user_protected;user_verified;user_followers_count;user_friends_count;user_created_at;entities_screen_name;entities_name;entities_id;entities_id_str
Tue Feb 01 12:00:46 +0000 2022;1488482454801420293;1488482454801420293;"RT @LucianaAllu: Recepção ao presidente Bolsonaro em São João da Barra RJ - hoje 31/01/22
DataPOVO 
https://t.co/vjqpVteZhp";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;False;;False;low;pt;1643716846548;1173941648759361538;1173941648759361538;Izabelbelel1;Estados Unidos;"brasileira , cristã, conservadora,patriota q quer ver seu país no lugar q merece 🇧🇷❤️🙏
Bem aventurada é a nação cujo Deus é o Senhor !
Deus acima de todos🙌";False;False;2108;1946;Tue Sep 17 12:48:35 +0000 2019;LucianaAllu;LuSapelli 22🇧🇷;1373804134227402756;1373804134227402756
