created_at;id;id_str;text;source;truncated;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;in_reply_to_screen_name;geo;coordinates;place;contributors;is_quote_status;possibly_sensitive;filter_level;lang;timestamp_ms;user_id;user_id_str;user_screen_name;user_location;user_description;user_protected;user_verified;user_followers_count;user_friends_count;user_created_at;entities_screen_name;entities_name;entities_id;entities_id_str
Tue Feb 01 12:01:58 +0000 2022;1488482757676253189;1488482757676253189;RT @VlogdoLisboa: https://t.co/w860MoSOk9;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;False;False;low;und;1643716918759;1965439644;1965439644;jeffermanjj;;Quadrinhos, filmes, jogos e investimentos.;False;False;1862;3268;Wed Oct 16 20:30:35 +0000 2013;VlogdoLisboa;🇧🇷 VLOGDOLISBOA;560825868;560825868
