created_at;id;id_str;text;source;truncated;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;in_reply_to_screen_name;geo;coordinates;place;contributors;is_quote_status;possibly_sensitive;filter_level;lang;timestamp_ms;user_id;user_id_str;user_screen_name;user_location;user_description;user_protected;user_verified;user_followers_count;user_friends_count;user_created_at;entities_screen_name;entities_name;entities_id;entities_id_str
Tue Feb 01 12:08:59 +0000 2022;1488484522589106188;1488484522589106188;RT @JornalDaCidadeO: Bolsonaro abre o caminho para o futuro e Elon Musk deve investir pesado no Brasil https://t.co/OiXcAqn6qn;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;False;False;low;pt;1643717339547;1069069523620380672;1069069523620380672;VandirCe3;Osasco, São Paulo - Brasil;Paulista, temente ao nosso Deus criador, conservador quanto ao regime familiar assim como as instituições sociais tradicionais, totalmente liberal na economia.;False;False;1554;2559;Sun Dec 02 03:23:31 +0000 2018;JornalDaCidadeO;Jornal da Cidade Online;994303120376303616;994303120376303616
