created_at;id;id_str;text;source;truncated;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;in_reply_to_screen_name;geo;coordinates;place;contributors;quoted_status_id;quoted_status_id_str;quoted_status;quoted_status_permalink;is_quote_status;filter_level;lang;timestamp_ms;user_id;user_id_str;user_screen_name;user_location;user_description;user_protected;user_verified;user_followers_count;user_friends_count;user_created_at;entities_screen_name;entities_name;entities_id;entities_id_str
Tue Feb 01 12:03:00 +0000 2022;1488483015353413633;1488483015353413633;RT @PLDB91: Pessoal sigam o Causa Liberal.;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;1488478270421180416;1488478270421180416;1488478270421180416;;True;low;pt;1643716980194;1475968367706226693;1475968367706226693;PLDB91;República federativa do Brasil;Perfil oficial do Partido Liberal Democrata Brasíleiro! Em defesa do Liberalismo político, social e econômico! Vamos liberalizar! 🏴󠁧󠁢󠁥󠁮󠁧󠁿;False;False;148;161;Tue Dec 28 23:14:38 +0000 2021;PLDB91;PLDB 🏴󠁧󠁢󠁥󠁮󠁧󠁿🕊;1475968367706226693;1475968367706226693
