created_at;id;id_str;text;source;truncated;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;in_reply_to_screen_name;geo;coordinates;place;contributors;is_quote_status;filter_level;lang;timestamp_ms;user_id;user_id_str;user_screen_name;user_location;user_description;user_protected;user_verified;user_followers_count;user_friends_count;user_created_at;entities_screen_name;entities_name;entities_id;entities_id_str
Tue Feb 01 12:01:54 +0000 2022;1488482741754675209;1488482741754675209;RT @LulaOficial: O que as pesquisas mostram é que o povo tá cansado do Bolsonaro. O povo está querendo realizar seus sonhos e esse governo…;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";False;;;;;;;;;;False;low;pt;1643716914963;1037474294996131842;1037474294996131842;Rayarakramos;;"Por um mundo sem opressão. 🏳️‍🌈
Insta:@rayarakramos  #BBMP 🇳🇱
PERFIL QUE SE ESTRESSA COM O BBB";False;False;103;1137;Wed Sep 05 22:55:22 +0000 2018;LulaOficial;Lula;2670726740;2670726740
