created_at;id;id_str;text;source;truncated;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;in_reply_to_screen_name;geo;coordinates;place;contributors;is_quote_status;extended_entities;possibly_sensitive;filter_level;lang;timestamp_ms;user_id;user_id_str;user_screen_name;user_location;user_description;user_protected;user_verified;user_followers_count;user_friends_count;user_created_at;entities_screen_name;entities_name;entities_id;entities_id_str
Tue Feb 01 12:05:01 +0000 2022;1488483522088157191;1488483522088157191;RT @MAUROROBERTO13: Nunca antes na história desse País. Fraterno abraço meu presidente Bolsonaro. @jairbolsonaro https://t.co/aMBzp96qdB;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;False;;False;low;pt;1643717101009;280281661;280281661;montandonet;.;Sou Bolsonarista , Brasil é minha casa🇧🇷🇧🇷🇧🇷;False;False;1473;2495;Mon Apr 11 01:15:50 +0000 2011;MAUROROBERTO13;Brasil;601954050;601954050
Tue Feb 01 12:05:01 +0000 2022;1488483522088157191;1488483522088157191;RT @MAUROROBERTO13: Nunca antes na história desse País. Fraterno abraço meu presidente Bolsonaro. @jairbolsonaro https://t.co/aMBzp96qdB;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;False;;False;low;pt;1643717101009;280281661;280281661;montandonet;.;Sou Bolsonarista , Brasil é minha casa🇧🇷🇧🇷🇧🇷;False;False;1473;2495;Mon Apr 11 01:15:50 +0000 2011;jairbolsonaro;Jair M. Bolsonaro;128372940;128372940
