created_at;id;id_str;text;source;truncated;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;in_reply_to_screen_name;geo;coordinates;place;contributors;is_quote_status;possibly_sensitive;filter_level;lang;timestamp_ms;user_id;user_id_str;user_screen_name;user_location;user_description;user_protected;user_verified;user_followers_count;user_friends_count;user_created_at;entities_screen_name;entities_name;entities_id;entities_id_str
Tue Feb 01 12:06:55 +0000 2022;1488484000599625739;1488484000599625739;"RT @CanoasEdson: TSE fica em silêncio após questionamentos das Forças Armadas sobre urnas eletrônicas https://t.co/sHndbm9pht 
Vote 22 e ag…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;False;False;low;pt;1643717215095;37237453;37237453;Michella3;Vitória, Brasil;Formada em direito e pedagogia. Servidora pública. Deus abençoe nosso país e nosso Presidente. Católica, conservadora de direita.;False;False;483;735;Sat May 02 17:13:26 +0000 2009;CanoasEdson;2022 Votar 22, Reunir, Aguardar e Conferir o B.U.;1288211597677277187;1288211597677277187
