created_at;id;id_str;text;source;truncated;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;in_reply_to_screen_name;geo;coordinates;place;contributors;is_quote_status;possibly_sensitive;filter_level;lang;timestamp_ms;user_id;user_id_str;user_screen_name;user_location;user_description;user_protected;user_verified;user_followers_count;user_friends_count;user_created_at;entities_screen_name;entities_name;entities_id;entities_id_str
Tue Feb 01 12:07:58 +0000 2022;1488484268124819460;1488484268124819460;RT @bibonunes1: Presidente Jair Bolsonaro sobe o tom e faz forte desabafo durante pronunciamento em RJ. https://t.co/ZKktFn9IYo;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";False;;;;;;;;;;False;False;low;pt;1643717278878;1625881050;1625881050;FferreirabFabio;Bom Jesus do Norte, Brasil;Patriota, casado, católico e pai de 3 lindos filhos!;False;False;702;1034;Sat Jul 27 17:12:11 +0000 2013;bibonunes1;Bibo Nunes;3406756888;3406756888
