created_at;id;id_str;text;source;truncated;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;in_reply_to_screen_name;geo;coordinates;place;contributors;quoted_status_id;quoted_status_id_str;quoted_status;quoted_status_permalink;is_quote_status;filter_level;lang;timestamp_ms;user_id;user_id_str;user_screen_name;user_location;user_description;user_protected;user_verified;user_followers_count;user_friends_count;user_created_at;entities_screen_name;entities_name;entities_id;entities_id_str
Tue Feb 01 12:08:41 +0000 2022;1488484447032860674;1488484447032860674;RT @Thellcristi: Um país lindo entregue a hienas, precisamos mudar tudo com nosso voto, mais importante, mudar o voto de alguém próximo ano…;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";False;;;;;;;;;;1488472438274985991;1488472438274985991;1488472438274985991;;True;low;pt;1643717321533;1151388890;1151388890;MarceloACoelho1;;Fã de Angelis Borges, Manoella Stoltz e Denise Rocha    Petista   Vascaíno   Nascido e criado em Niterói;False;False;4419;2381;Tue Feb 05 16:40:59 +0000 2013;Thellcristi;Thel Mázinha🚩🚩🚩🚩🇧🇷;722551964635164676;722551964635164676
