created_at;id;id_str;text;source;truncated;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;in_reply_to_screen_name;geo;coordinates;place;contributors;is_quote_status;possibly_sensitive;filter_level;lang;timestamp_ms;user_id;user_id_str;user_screen_name;user_location;user_description;user_protected;user_verified;user_followers_count;user_friends_count;user_created_at;entities_screen_name;entities_name;entities_id;entities_id_str
Tue Feb 01 12:07:02 +0000 2022;1488484031234723842;1488484031234723842;RT @CarlosBolsonaro: Baixando o aplicativo Bolsonaro TV você recebe muito mais informações todos os dias: https://t.co/T3U5tRtjM8 https://t…;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";False;;;;;;;;;;False;False;low;pt;1643717222399;115473601;115473601;jleites58;Estados Unidos;Quero um pais diferente, onde o mais importante e a valorizacao do ser humano, sem rotulos !Engenheiro Florestal, Biólogo, Engenheiro Ambiental !;False;False;7594;7296;Thu Feb 18 19:31:50 +0000 2010;CarlosBolsonaro;Carlos Bolsonaro;68712576;68712576
