created_at;id;id_str;text;source;truncated;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;in_reply_to_screen_name;geo;coordinates;place;contributors;is_quote_status;extended_entities;possibly_sensitive;filter_level;lang;timestamp_ms;user_id;user_id_str;user_screen_name;user_location;user_description;user_protected;user_verified;user_followers_count;user_friends_count;user_created_at;entities_screen_name;entities_name;entities_id;entities_id_str
Tue Feb 01 12:05:17 +0000 2022;1488483589754818560;1488483589754818560;RT @waldemirdecast2: Essa é a verdadeira pesquisa ao vivo BOLSONARO 2022 DISPARADO KKKKKKK https://t.co/zfi3Ck0GLL;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;False;;False;low;pt;1643717117142;1298380182554923008;1298380182554923008;BrunoCabralFla1;;;False;False;708;801;Tue Aug 25 22:02:23 +0000 2020;waldemirdecast2;waldemir de castro;1444442956858003457;1444442956858003457
