created_at;id;id_str;text;source;truncated;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;in_reply_to_screen_name;geo;coordinates;place;contributors;is_quote_status;filter_level;lang;timestamp_ms;user_id;user_id_str;user_screen_name;user_location;user_description;user_protected;user_verified;user_followers_count;user_friends_count;user_created_at;entities_screen_name;entities_name;entities_id;entities_id_str
Tue Feb 01 12:03:43 +0000 2022;1488483195087732738;1488483195087732738;"RT @BrunoRamosMore3: ""Queda na produção industrial resulta de falta de planejamento do governo Bolsonaro, diz especialista - Rede Brasil At…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;False;low;pt;1643717023046;66197913;66197913;tadeu_alves;;Cidadao-comum;False;False;19503;19112;Sun Aug 16 21:31:28 +0000 2009;BrunoRamosMore3;Bruno Ramos Moreira;1462437044362305538;1462437044362305538
