created_at;id;id_str;text;source;truncated;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;in_reply_to_screen_name;geo;coordinates;place;contributors;is_quote_status;extended_entities;possibly_sensitive;filter_level;lang;timestamp_ms;user_id;user_id_str;user_screen_name;user_location;user_description;user_protected;user_verified;user_followers_count;user_friends_count;user_created_at;entities_screen_name;entities_name;entities_id;entities_id_str
Tue Feb 01 12:02:08 +0000 2022;1488482796897284096;1488482796897284096;RT @LucianaAllu: @senadorhumberto Bolsonaro 22 https://t.co/jNsNSUiQfy;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";False;;;;;;;;;;False;;False;low;es;1643716928110;1433913989680009225;1433913989680009225;1984Patriota;;;False;False;1324;1264;Fri Sep 03 22:05:27 +0000 2021;LucianaAllu;LuSapelli 22🇧🇷;1373804134227402756;1373804134227402756
Tue Feb 01 12:02:08 +0000 2022;1488482796897284096;1488482796897284096;RT @LucianaAllu: @senadorhumberto Bolsonaro 22 https://t.co/jNsNSUiQfy;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";False;;;;;;;;;;False;;False;low;es;1643716928110;1433913989680009225;1433913989680009225;1984Patriota;;;False;False;1324;1264;Fri Sep 03 22:05:27 +0000 2021;senadorhumberto;Humberto Costa;76049312;76049312
