created_at;id;id_str;text;source;truncated;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;in_reply_to_screen_name;geo;coordinates;place;contributors;is_quote_status;extended_entities;possibly_sensitive;filter_level;lang;timestamp_ms;user_id;user_id_str;user_screen_name;user_location;user_description;user_protected;user_verified;user_followers_count;user_friends_count;user_created_at;entities_screen_name;entities_name;entities_id;entities_id_str
Tue Feb 01 12:04:45 +0000 2022;1488483457189752832;1488483457189752832;RT @ACideraldo: E msm? Está aí uma coisa que o Bolsonaro não sábia né ? Agora tem efeito né? https://t.co/F9W5M8e2tj;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";False;;;;;;;;;;False;;False;low;pt;1643717085536;1242573384812290049;1242573384812290049;bruni_rudie;São Bernardo do Campo, Brasil;Advogado - Paulista - Conservador - GETTR @Rudie - “Nunca faça cócegas em um Dragão adormecido”.;False;False;12536;12754;Tue Mar 24 22:06:17 +0000 2020;ACideraldo;Cideraldo Alves;1482712023502921729;1482712023502921729
