created_at;id;id_str;text;source;truncated;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;in_reply_to_screen_name;geo;coordinates;place;contributors;is_quote_status;possibly_sensitive;filter_level;lang;timestamp_ms;user_id;user_id_str;user_screen_name;user_location;user_description;user_protected;user_verified;user_followers_count;user_friends_count;user_created_at;entities_screen_name;entities_name;entities_id;entities_id_str
Tue Feb 01 12:00:18 +0000 2022;1488482337910362125;1488482337910362125;"RT @Quixotebrazuca: O DESESPERO BATEU E FICOU 
😂😂😂😂😂😂😂😂😂😂

https://t.co/eJVvpWxzra";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;False;False;low;pt;1643716818679;2335178436;2335178436;charlesparreir1;;Cruzeiro sempre!Sou contra o retrocesso causado por Bolsonaro e a demagogia de Moro.Respeito sempre a democracia e por um país decente meu voto é 13.;False;False;1406;1906;Sun Feb 09 14:15:48 +0000 2014;Quixotebrazuca;Dom Quixote Brasileiro;1358811418863222786;1358811418863222786
