created_at;id;id_str;text;source;truncated;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;in_reply_to_screen_name;geo;coordinates;place;contributors;is_quote_status;extended_entities;possibly_sensitive;filter_level;lang;timestamp_ms;user_id;user_id_str;user_screen_name;user_location;user_description;user_protected;user_verified;user_followers_count;user_friends_count;user_created_at;entities_screen_name;entities_name;entities_id;entities_id_str
Tue Feb 01 12:02:52 +0000 2022;1488482982243487749;1488482982243487749;RT @JoaoPaulo1010x: Vamos intensificar nosso apoio ao presidente Bolsonaro.#BolsonaroPresidenteAte2026 https://t.co/cVRgMSu4zS;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;False;;False;low;pt;1643716972300;1227668169143324672;1227668169143324672;NelsonMatavell1;São Bernardo, São Bernardo do ;Palmeirense de coração/ Voto Auditável/ Fechado com Bolsonaro. Deus. Família e nossa Pátria. O Brasil precisa ter Bomba Atômica URGENTE!!!!;False;False;649;558;Wed Feb 12 18:58:11 +0000 2020;JoaoPaulo1010x;Joao Paulo;1104364772043165697;1104364772043165697
