created_at;id;id_str;text;source;truncated;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;in_reply_to_screen_name;geo;coordinates;place;contributors;is_quote_status;extended_entities;possibly_sensitive;filter_level;lang;timestamp_ms;user_id;user_id_str;user_screen_name;user_location;user_description;user_protected;user_verified;user_followers_count;user_friends_count;user_created_at;entities_screen_name;entities_name;entities_id;entities_id_str
Tue Feb 01 12:05:34 +0000 2022;1488483662874226689;1488483662874226689;RT @waldemirdecast2: Essa é a verdadeira pesquisa ao vivo BOLSONARO 2022 DISPARADO KKKKKKK https://t.co/zfi3Ck0GLL;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";False;;;;;;;;;;False;;False;low;pt;1643717134575;933799462098685952;933799462098685952;PatriotaOnline;;"Diarista em casa de família e Garoto de programa. -""Nem esquerda, nem direita. Sou um ser pensante que não nasceu para ser gado, ou massa de manobra de ninguém""";False;False;4385;4996;Thu Nov 23 20:48:35 +0000 2017;waldemirdecast2;waldemir de castro;1444442956858003457;1444442956858003457
