created_at;id;id_str;text;source;truncated;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;in_reply_to_screen_name;geo;coordinates;place;contributors;quoted_status_id;quoted_status_id_str;quoted_status;quoted_status_permalink;is_quote_status;filter_level;lang;timestamp_ms;user_id;user_id_str;user_screen_name;user_location;user_description;user_protected;user_verified;user_followers_count;user_friends_count;user_created_at;entities_screen_name;entities_name;entities_id;entities_id_str
Tue Feb 01 12:01:09 +0000 2022;1488482552658677764;1488482552658677764;RT @Jaqueli22742120: Alguém ainda tem dúvidas ( ou querem que eu desenhe) em quem votar na próxima eleição para presidente?  @SF_Moro  esta…;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";False;;;;;;;;;;1488337175594901514;1488337175594901514;1488337175594901514;;True;low;pt;1643716869879;291737660;291737660;simonerrodrigue;;"Agradeço a DEUS por tudo,
Amo minha família, 
DEUS sabe o que faz e não 
poderia ter feito o melhor pra mim.";False;False;1983;3903;Mon May 02 14:51:59 +0000 2011;Jaqueli22742120;Jaqueline Medeiros;1175890285055946755;1175890285055946755
Tue Feb 01 12:01:09 +0000 2022;1488482552658677764;1488482552658677764;RT @Jaqueli22742120: Alguém ainda tem dúvidas ( ou querem que eu desenhe) em quem votar na próxima eleição para presidente?  @SF_Moro  esta…;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";False;;;;;;;;;;1488337175594901514;1488337175594901514;1488337175594901514;;True;low;pt;1643716869879;291737660;291737660;simonerrodrigue;;"Agradeço a DEUS por tudo,
Amo minha família, 
DEUS sabe o que faz e não 
poderia ter feito o melhor pra mim.";False;False;1983;3903;Mon May 02 14:51:59 +0000 2011;SF_Moro;Sergio Moro;1113094855281008641;1113094855281008641
