created_at;id;id_str;text;source;truncated;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;in_reply_to_screen_name;geo;coordinates;place;contributors;is_quote_status;filter_level;lang;timestamp_ms;user_id;user_id_str;user_screen_name;user_location;user_description;user_protected;user_verified;user_followers_count;user_friends_count;user_created_at;entities_screen_name;entities_name;entities_id;entities_id_str
Tue Feb 01 12:03:09 +0000 2022;1488483052615573504;1488483052615573504;RT @AlanLopesRio: Parabenizo publicamente a Rede Record e a Igreja Universal, por não se omitirem de falar abertamente a seus membros e tel…;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";False;;;;;;;;;;False;low;pt;1643716989078;1223948528831078400;1223948528831078400;isabel_sciascia;São Paulo, Brasil;💯% BOLSONARO🇧🇷Conservadora🇧🇷Brasil acima de todos, Deus acima de tudo🇧🇷;False;False;4126;4805;Sun Feb 02 12:37:38 +0000 2020;AlanLopesRio;Alan Lopes;1157984524116156416;1157984524116156416
