created_at;id;id_str;text;source;truncated;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;in_reply_to_screen_name;geo;coordinates;place;contributors;quoted_status_id;quoted_status_id_str;quoted_status;quoted_status_permalink;is_quote_status;filter_level;lang;timestamp_ms;user_id;user_id_str;user_screen_name;user_location;user_description;user_protected;user_verified;user_followers_count;user_friends_count;user_created_at;entities_screen_name;entities_name;entities_id;entities_id_str
Tue Feb 01 12:10:48 +0000 2022;1488484979713753091;1488484979713753091;RT @pietraferreira_: isso aqui q é a “oposição” da ujs pcdob e todo esse bando de pelego. isso q tão fazendo com a união nacional dos estud…;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;1488352671589445632;1488352671589445632;1488352671589445632;;True;low;pt;1643717448534;413020968;413020968;adrisehn;Porto Alegre, Brasil;bbb, política, reclamações e tuites de caráter duvidoso| ela/dela;False;False;240;492;Tue Nov 15 11:50:33 +0000 2011;pietraferreira_;pietra 🧜🏽‍♀️🎲🐍;1050172865574825986;1050172865574825986
