created_at;id;id_str;text;source;truncated;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;in_reply_to_screen_name;geo;coordinates;place;contributors;quoted_status_id;quoted_status_id_str;quoted_status;quoted_status_permalink;is_quote_status;filter_level;lang;timestamp_ms;user_id;user_id_str;user_screen_name;user_location;user_description;user_protected;user_verified;user_followers_count;user_friends_count;user_created_at;entities_screen_name;entities_name;entities_id;entities_id_str
Tue Feb 01 12:10:41 +0000 2022;1488484951507058692;1488484951507058692;RT @Jaqueli22742120: Alguém ainda tem dúvidas ( ou querem que eu desenhe) em quem votar na próxima eleição para presidente?  @SF_Moro  esta…;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;1488337175594901514;1488337175594901514;1488337175594901514;;True;low;pt;1643717441809;1293338061112311808;1293338061112311808;LuciaP04365286;;;False;False;33;66;Wed Aug 12 00:07:10 +0000 2020;Jaqueli22742120;Jaqueline Medeiros;1175890285055946755;1175890285055946755
Tue Feb 01 12:10:41 +0000 2022;1488484951507058692;1488484951507058692;RT @Jaqueli22742120: Alguém ainda tem dúvidas ( ou querem que eu desenhe) em quem votar na próxima eleição para presidente?  @SF_Moro  esta…;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;1488337175594901514;1488337175594901514;1488337175594901514;;True;low;pt;1643717441809;1293338061112311808;1293338061112311808;LuciaP04365286;;;False;False;33;66;Wed Aug 12 00:07:10 +0000 2020;SF_Moro;Sergio Moro;1113094855281008641;1113094855281008641
