created_at;id;id_str;text;source;truncated;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;in_reply_to_screen_name;geo;coordinates;place;contributors;is_quote_status;extended_entities;possibly_sensitive;filter_level;lang;timestamp_ms;user_id;user_id_str;user_screen_name;user_location;user_description;user_protected;user_verified;user_followers_count;user_friends_count;user_created_at;entities_screen_name;entities_name;entities_id;entities_id_str
Tue Feb 01 12:09:14 +0000 2022;1488484583892996098;1488484583892996098;RT @BolsoMito380: Bolsonaro arrasta multidões por onde passa, Campos RJ, 31/01/2022 https://t.co/ZhmoEWoqJb;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;False;;False;low;pt;1643717354163;1298661888797093889;1298661888797093889;sidineisdias;RIO DE JANEIRO - RJ;"Sou conservador, brasileiro patriota. BOLSONARO até 2026.
#QueremosBolsonaroAte2026";False;False;1558;2141;Wed Aug 26 16:42:29 +0000 2020;BolsoMito380;BolsoMito380;1255628623182278657;1255628623182278657
